rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit
11,CoffeeScript,ARCHIVED-mongoose-repl,16,0,CoffeeScript,https://github.com/Clever/ARCHIVED-mongoose-repl,Clever,3,2022-06-24T01:53:17Z
12,CoffeeScript,hubot-yo,16,1,CoffeeScript,https://github.com/sakatam/hubot-yo,sakatam,0,2014-07-15T07:51:38Z
13,CoffeeScript,programming-life-2013,16,8,CoffeeScript,https://github.com/programming-life/programming-life-2013,programming-life,2,2013-11-03T00:01:15Z
14,CoffeeScript,hubot-jenkins-slack,16,7,CoffeeScript,https://github.com/inkel/hubot-jenkins-slack,inkel,2,2016-01-23T00:26:16Z
15,CoffeeScript,timelinejs,16,0,CoffeeScript,https://github.com/russellmcc/timelinejs,russellmcc,0,2013-06-21T15:58:45Z
16,CoffeeScript,file-templates,16,5,CoffeeScript,https://github.com/Arcath/file-templates,Arcath,10,2020-07-29T19:40:37Z
17,CoffeeScript,atom-incremental-search,16,13,CoffeeScript,https://github.com/gangstead/atom-incremental-search,gangstead,6,2017-11-05T19:22:50Z
18,CoffeeScript,chai-changes,16,2,CoffeeScript,https://github.com/matthijsgroen/chai-changes,matthijsgroen,1,2017-12-09T05:03:45Z
19,CoffeeScript,cozy-remotestorage,16,8,CoffeeScript,https://github.com/cozy-labs/cozy-remotestorage,cozy-labs,3,2015-07-17T08:37:39Z
20,CoffeeScript,roots-cms,16,3,CoffeeScript,https://github.com/carrot/roots-cms,carrot,0,2015-03-10T21:57:43Z
21,CoffeeScript,gogol,16,2,CoffeeScript,https://github.com/aanand/gogol,aanand,0,2011-09-24T02:14:38Z
22,CoffeeScript,atom-jquery-snippets,16,7,CoffeeScript,https://github.com/james2doyle/atom-jquery-snippets,james2doyle,0,2017-11-28T17:31:58Z
23,CoffeeScript,language-haxe,16,8,CoffeeScript,https://github.com/theRemix/language-haxe,theRemix,3,2017-08-30T21:03:27Z
24,CoffeeScript,airsocket,16,2,CoffeeScript,https://github.com/Ravenstine/airsocket,Ravenstine,2,2016-11-20T16:26:11Z
25,CoffeeScript,hubot-yubikey-invalidation,16,4,CoffeeScript,https://github.com/hubot-archive/hubot-yubikey-invalidation,hubot-archive,3,2024-01-21T21:32:54Z
26,CoffeeScript,snapshooter,16,2,CoffeeScript,https://github.com/arboleya/snapshooter,arboleya,3,2014-03-24T17:51:47Z
27,CoffeeScript,musicplayer-api,16,1,CoffeeScript,https://github.com/frabert/musicplayer-api,frabert,0,2015-04-29T20:16:11Z
28,CoffeeScript,bitset,16,7,CoffeeScript,https://github.com/tdegrunt/bitset,tdegrunt,5,2017-09-26T04:04:19Z
29,CoffeeScript,steam-buddy,16,9,CoffeeScript,https://github.com/stormageddon/steam-buddy,stormageddon,2,2017-01-06T14:59:13Z
30,CoffeeScript,angular-drag-and-drop,16,13,CoffeeScript,https://github.com/Lane/angular-drag-and-drop,Lane,2,2018-09-07T15:14:11Z
31,CoffeeScript,dashing-linechart,16,1,CoffeeScript,https://github.com/jorgemorgado/dashing-linechart,jorgemorgado,3,2020-05-05T21:52:14Z
32,CoffeeScript,atom-refactoring,16,3,CoffeeScript,https://github.com/php-integrator/atom-refactoring,php-integrator,0,2018-05-04T18:27:27Z
33,CoffeeScript,meteor-go-offline,16,0,CoffeeScript,https://github.com/awwx/meteor-go-offline,awwx,0,2013-07-19T20:49:22Z
34,CoffeeScript,js2py,16,1,CoffeeScript,https://github.com/int3/js2py,int3,1,2013-07-02T01:22:37Z
35,CoffeeScript,angular-auto-height,16,5,CoffeeScript,https://github.com/m43nu/angular-auto-height,m43nu,3,2016-04-25T21:39:35Z
36,CoffeeScript,framer-loadingplaceholder,16,0,CoffeeScript,https://github.com/zehfernandes/framer-loadingplaceholder,zehfernandes,0,2020-02-12T16:08:11Z
37,CoffeeScript,salesforce-reactjs-spa-starter,16,2,CoffeeScript,https://github.com/stomita/salesforce-reactjs-spa-starter,stomita,0,2015-02-25T11:24:26Z
38,CoffeeScript,atom-codelf,16,3,CoffeeScript,https://github.com/unbug/atom-codelf,unbug,0,2019-04-23T02:32:52Z
39,CoffeeScript,highbrow,16,2,CoffeeScript,https://github.com/wvl/highbrow,wvl,0,2015-03-27T17:12:33Z
40,CoffeeScript,gulp-helper,16,8,CoffeeScript,https://github.com/kenwheeler/gulp-helper,kenwheeler,8,2015-06-29T12:23:19Z
41,CoffeeScript,node-git-cli,16,8,CoffeeScript,https://github.com/danhper/node-git-cli,danhper,1,2018-10-23T10:40:02Z
42,CoffeeScript,giphbot,16,7,CoffeeScript,https://github.com/jeffreytierney/giphbot,jeffreytierney,1,2013-06-06T19:50:36Z
43,CoffeeScript,jquery.pikit,16,6,CoffeeScript,https://github.com/AshesOfOwls/jquery.pikit,AshesOfOwls,3,2013-05-15T23:33:01Z
44,CoffeeScript,midi2funk,16,2,CoffeeScript,https://github.com/hems/midi2funk,hems,0,2017-02-16T19:21:09Z
45,CoffeeScript,hcl-to-json,16,7,CoffeeScript,https://github.com/gokmen/hcl-to-json,gokmen,1,2019-04-20T19:08:44Z
46,CoffeeScript,less-autocompile,16,14,CoffeeScript,https://github.com/loeck/less-autocompile,loeck,0,2018-06-07T15:53:20Z
47,CoffeeScript,derby-boilerplate,16,1,CoffeeScript,https://github.com/switz/derby-boilerplate,switz,1,2013-02-23T22:30:29Z
48,CoffeeScript,snake-ai,16,8,CoffeeScript,https://github.com/pyrocat101/snake-ai,pyrocat101,1,2015-03-09T20:45:22Z
49,CoffeeScript,ember-wp-api,16,1,CoffeeScript,https://github.com/calouette/ember-wp-api,calouette,0,2014-12-05T20:05:52Z
50,CoffeeScript,react-lite-layered,16,7,CoffeeScript,https://github.com/jianliaoim/react-lite-layered,jianliaoim,1,2016-02-01T06:44:42Z
1,Dart,dart-slack,16,11,Dart,https://github.com/ChildrenOfUr/dart-slack,ChildrenOfUr,2,2019-01-28T01:46:09Z
2,Dart,dart_regexp_tester,16,7,Dart,https://github.com/claudiodangelis/dart_regexp_tester,claudiodangelis,0,2014-08-02T20:07:16Z
3,Dart,fludex,16,0,Dart,https://github.com/hemanthrajv/fludex,hemanthrajv,0,2017-11-17T10:41:39Z
4,Dart,instagram-ui-clone,16,1,Dart,https://github.com/varunn12/instagram-ui-clone,varunn12,0,2018-05-28T22:44:40Z
5,Dart,flutterui-fashionstore,16,7,Dart,https://github.com/rajayogan/flutterui-fashionstore,rajayogan,0,2019-03-12T16:08:05Z
6,Dart,FlutterDesignEx,16,2,Dart,https://github.com/GreyLabsDev/FlutterDesignEx,GreyLabsDev,0,2019-09-21T06:36:09Z
7,Dart,awesome_list_flutterweb_ui,16,4,Dart,https://github.com/modulovalue/awesome_list_flutterweb_ui,modulovalue,0,2019-11-14T17:02:55Z
8,Dart,themingdemo,16,10,Dart,https://github.com/TechieBlossom/themingdemo,TechieBlossom,0,2019-11-29T16:23:08Z
9,Dart,Colbd_Flutter_App,16,4,Dart,https://github.com/abuanwar072/Colbd_Flutter_App,abuanwar072,0,2020-03-31T03:18:18Z
10,Dart,matrix2d,16,4,Dart,https://github.com/n4ze3m/matrix2d,n4ze3m,1,2023-04-29T07:07:10Z
11,Dart,PaintingOnlineClient,16,2,Dart,https://github.com/mhgd3250905/PaintingOnlineClient,mhgd3250905,2,2020-03-07T03:10:31Z
12,Dart,Flutter-mPin-App,16,7,Dart,https://github.com/afzalali15/Flutter-mPin-App,afzalali15,0,2021-07-05T05:32:14Z
13,Dart,pri_at_morse,16,3,Dart,https://github.com/sbis04/pri_at_morse,sbis04,0,2021-01-08T07:46:16Z
14,Dart,shoe_animation,16,1,Dart,https://github.com/isiyemijoe/shoe_animation,isiyemijoe,0,2022-01-26T10:43:42Z
15,Dart,miru,16,0,Dart,https://github.com/tristanphan/miru,tristanphan,2,2023-06-09T19:01:33Z
16,Dart,advanced_search_flutter,16,9,Dart,https://github.com/VB10/advanced_search_flutter,VB10,0,2021-09-06T23:31:27Z
17,Dart,RoadMovie,16,1,Dart,https://github.com/MargaritaMayer/RoadMovie,MargaritaMayer,0,2021-10-10T20:59:37Z
18,Dart,flutter_calender_app,16,6,Dart,https://github.com/codingcafe1/flutter_calender_app,codingcafe1,0,2021-08-25T08:54:31Z
19,Dart,Grocery_APP,16,6,Dart,https://github.com/ShyamKrishna122/Grocery_APP,ShyamKrishna122,0,2021-07-18T10:18:35Z
20,Dart,type_plus,16,3,Dart,https://github.com/schultek/type_plus,schultek,0,2023-10-06T16:40:17Z
21,Dart,WhatsApp,16,0,Dart,https://github.com/kevin2-cyber/WhatsApp,kevin2-cyber,0,2023-01-03T22:03:53Z
22,Dart,Flutter_Maps,16,2,Dart,https://github.com/Dreamfullstacker/Flutter_Maps,Dreamfullstacker,0,2022-05-02T13:45:58Z
23,Dart,flutter_riverpod_example,16,1,Dart,https://github.com/bahrie127/flutter_riverpod_example,bahrie127,0,2022-08-11T00:37:11Z
24,Dart,chess-mobile,16,0,Dart,https://github.com/UNIZAR-30226-2023-01/chess-mobile,UNIZAR-30226-2023-01,0,2023-05-15T09:21:55Z
25,Dart,flutter-infinite-scroll-chat,16,1,Dart,https://github.com/kosukesaigusa/flutter-infinite-scroll-chat,kosukesaigusa,0,2022-12-13T07:57:06Z
26,Dart,eMagazin-flutter-login-page,16,0,Dart,https://github.com/To-Rex/eMagazin-flutter-login-page,To-Rex,0,2022-09-12T17:40:42Z
27,Dart,before_after_image_slider_nullsafty,16,3,Dart,https://github.com/AsadKhan261/before_after_image_slider_nullsafty,AsadKhan261,0,2022-08-18T09:00:22Z
28,Dart,CookBook,16,0,Dart,https://github.com/ArisGuimera/CookBook,ArisGuimera,0,2020-03-08T19:54:09Z
29,Dart,graphql_to_dart,16,14,Dart,https://github.com/vikram25897/graphql_to_dart,vikram25897,1,2023-03-25T19:04:59Z
30,Dart,flutter-the-matrix-effect,16,8,Dart,https://github.com/flutter-clutter/flutter-the-matrix-effect,flutter-clutter,0,2020-09-16T10:35:00Z
31,Dart,kun_uz_clone,16,2,Dart,https://github.com/webdastur/kun_uz_clone,webdastur,0,2020-08-13T14:27:16Z
32,Dart,floating,16,10,Dart,https://github.com/wrbl606/floating,wrbl606,2,2023-06-25T09:18:31Z
33,Dart,devquiz,16,4,Dart,https://github.com/FelipeNS/devquiz,FelipeNS,0,2021-10-31T22:16:08Z
34,Dart,charlatan,16,1,Dart,https://github.com/Betterment/charlatan,Betterment,2,2023-04-21T14:07:06Z
35,Dart,Swipify,16,1,Dart,https://github.com/patrickcopp/Swipify,patrickcopp,0,2021-04-09T01:24:11Z
36,Dart,flutter_blog_firebase_clean_architecture,16,5,Dart,https://github.com/moohammed-gaber/flutter_blog_firebase_clean_architecture,moohammed-gaber,0,2022-08-11T09:16:20Z
37,Dart,Relive,16,9,Dart,https://github.com/Akshatji800/Relive,Akshatji800,1,2022-06-07T17:06:44Z
38,Dart,flutter-local-notifications-example,16,11,Dart,https://github.com/thecodexhub/flutter-local-notifications-example,thecodexhub,1,2021-11-18T19:14:28Z
39,Dart,blake,16,1,Dart,https://github.com/vaetas/blake,vaetas,0,2021-09-27T15:41:41Z
40,Dart,kkiapay-flutter-sdk,16,15,Dart,https://github.com/kkiapay/kkiapay-flutter-sdk,kkiapay,1,2024-02-03T19:21:55Z
41,Dart,vsc_quill_delta_to_html,16,9,Dart,https://github.com/VisualSystemsCorp/vsc_quill_delta_to_html,VisualSystemsCorp,1,2024-02-09T15:27:27Z
42,Dart,urban-dictionary-app,16,5,Dart,https://github.com/Ayman-Barghout/urban-dictionary-app,Ayman-Barghout,0,2024-02-10T07:34:42Z
43,Dart,now-u-app,16,8,Dart,https://github.com/now-u/now-u-app,now-u,16,2024-03-02T20:58:42Z
44,Dart,lx_music_flutter,16,0,Dart,https://github.com/airshu/lx_music_flutter,airshu,0,2023-12-21T06:48:46Z
45,Dart,flutter_animations,16,0,Dart,https://github.com/VinniciusJesus/flutter_animations,VinniciusJesus,0,2022-09-09T12:17:20Z
46,Dart,pcrgvg_flutter,16,0,Dart,https://github.com/pcrgvg/pcrgvg_flutter,pcrgvg,0,2024-02-28T03:17:12Z
47,Dart,fluttermap_heatmap,16,11,Dart,https://github.com/tprebs/fluttermap_heatmap,tprebs,2,2024-01-19T16:55:01Z
48,Dart,resource,16,16,Dart,https://github.com/dart-archive/resource,dart-archive,6,2020-06-26T10:40:59Z
49,Dart,flutter_firebase_redux_sync,16,11,Dart,https://github.com/theshiftstudio/flutter_firebase_redux_sync,theshiftstudio,2,2018-08-29T17:24:29Z
50,Dart,flutter_location_example,16,8,Dart,https://github.com/tensor-programming/flutter_location_example,tensor-programming,2,2018-04-15T02:58:29Z
1,Go,geo,16,4,Go,https://github.com/jasonmoo/geo,jasonmoo,0,2016-12-14T16:07:17Z
2,Go,xserver,16,24,Go,https://github.com/Yuhang/xserver,Yuhang,0,2015-06-23T03:34:49Z
3,Go,2048-go,16,6,Go,https://github.com/wangwenbin/2048-go,wangwenbin,0,2020-05-11T20:13:58Z
4,Go,omron-fins-go,16,3,Go,https://github.com/hiroeorz/omron-fins-go,hiroeorz,0,2014-06-22T04:08:43Z
5,Go,goshim,16,2,Go,https://github.com/Songmu/goshim,Songmu,0,2018-10-14T09:57:59Z
6,Go,git-sync,16,27,Go,https://github.com/openweb-nl/git-sync,openweb-nl,2,2022-02-21T22:14:32Z
7,Go,go-expirecache,16,3,Go,https://github.com/dgryski/go-expirecache,dgryski,0,2017-03-14T13:38:55Z
8,Go,bwdrivers,16,2,Go,https://github.com/xllora/bwdrivers,xllora,0,2018-09-18T15:14:40Z
9,Go,gochess,16,1,Go,https://github.com/fdomig/gochess,fdomig,0,2016-04-03T20:15:07Z
10,Go,j2y,16,4,Go,https://github.com/y13i/j2y,y13i,1,2016-06-21T10:01:56Z
11,Go,syslogger,16,1,Go,https://github.com/uswitch/syslogger,uswitch,0,2015-10-19T09:51:17Z
12,Go,tokit,16,8,Go,https://github.com/tokitgit/tokit,tokitgit,0,2018-01-01T13:32:50Z
13,Go,pqueue,16,1,Go,https://github.com/Quentin-M/pqueue,Quentin-M,1,2016-10-09T18:40:35Z
14,Go,Holmes-Totem-Dynamic,16,5,Go,https://github.com/HolmesProcessing/Holmes-Totem-Dynamic,HolmesProcessing,6,2017-04-24T21:37:48Z
15,Go,lzma,16,8,Go,https://github.com/itchio/lzma,itchio,0,2019-07-03T11:30:24Z
16,Go,lambda-logger,16,1,Go,https://github.com/yodasco/lambda-logger,yodasco,0,2017-06-07T09:23:10Z
17,Go,vidagent,16,2,Go,https://github.com/mholt/vidagent,mholt,0,2017-07-18T18:57:06Z
18,Go,MIT-6.824,16,2,Go,https://github.com/andrewlee302/MIT-6.824,andrewlee302,2,2017-11-19T16:40:46Z
19,Go,ng2-ui-auth-example,16,1,Go,https://github.com/jochumdev/ng2-ui-auth-example,jochumdev,0,2018-02-08T17:10:27Z
20,Go,paper_17_randomness,16,8,Go,https://github.com/dedis/paper_17_randomness,dedis,2,2017-07-11T06:55:33Z
21,Go,pacgo,16,6,Go,https://github.com/wwg-poa/pacgo,wwg-poa,0,2017-07-22T03:12:29Z
22,Go,pghoney,16,7,Go,https://github.com/betheroot/pghoney,betheroot,1,2018-07-03T20:39:39Z
23,Go,go-mongodbatlas,16,20,Go,https://github.com/akshaykarle/go-mongodbatlas,akshaykarle,1,2019-11-05T10:13:30Z
24,Go,maildir,16,1,Go,https://github.com/amalfra/maildir,amalfra,1,2023-05-28T17:07:21Z
25,Go,benchmark-postgres-mongo,16,4,Go,https://github.com/cn007b/benchmark-postgres-mongo,cn007b,3,2018-08-14T18:57:46Z
26,Go,cmdns-cli,16,5,Go,https://github.com/DNS-OARC/cmdns-cli,DNS-OARC,0,2022-11-11T10:02:08Z
27,Go,tldr,16,4,Go,https://github.com/k3mist/tldr,k3mist,0,2023-04-21T21:03:43Z
28,Go,rundeck-zabbix,16,12,Go,https://github.com/kosyfrances/rundeck-zabbix,kosyfrances,0,2020-08-11T13:47:11Z
29,Go,ngc,16,0,Go,https://github.com/bketelsen/ngc,bketelsen,4,2017-11-28T20:51:43Z
30,Go,go-brandmeister,16,0,Go,https://github.com/BrandMeister/go-brandmeister,BrandMeister,0,2017-02-27T08:53:01Z
31,Go,heroku-vegeta,16,2,Go,https://github.com/sosedoff/heroku-vegeta,sosedoff,0,2017-05-22T14:26:28Z
32,Go,gtimer,16,5,Go,https://github.com/vearne/gtimer,vearne,0,2023-08-26T01:57:05Z
33,Go,et,16,4,Go,https://github.com/wrfly/et,wrfly,0,2023-07-17T14:17:30Z
34,Go,gen,16,3,Go,https://github.com/cyjme/gen,cyjme,0,2019-12-25T06:57:38Z
35,Go,wol,16,5,Go,https://github.com/mritd/wol,mritd,0,2020-12-10T11:28:32Z
36,Go,skuld,16,2,Go,https://github.com/DEEP-IMPACT-AG/skuld,DEEP-IMPACT-AG,3,2023-05-02T06:40:27Z
37,Go,Aspera,16,7,Go,https://github.com/PoC-Consortium/Aspera,PoC-Consortium,2,2019-01-06T09:25:27Z
38,Go,Fabric-Traceability,16,7,Go,https://github.com/chenwbyx/Fabric-Traceability,chenwbyx,1,2019-11-21T11:58:53Z
39,Go,terraform-mixin,16,18,Go,https://github.com/getporter/terraform-mixin,getporter,12,2024-03-01T05:23:58Z
40,Go,treview,16,3,Go,https://github.com/inabajunmr/treview,inabajunmr,11,2022-04-23T04:35:24Z
41,Go,ddclassify,16,0,Go,https://github.com/phua/ddclassify,phua,0,2019-08-25T21:46:50Z
42,Go,UnitTestExhibits,16,1,Go,https://github.com/dudleycodes/UnitTestExhibits,dudleycodes,0,2021-02-21T15:52:15Z
43,Go,kh,16,0,Go,https://github.com/audibleblink/kh,audibleblink,0,2019-11-17T19:35:24Z
44,Go,ruckstack,16,2,Go,https://github.com/ruckstack/ruckstack,ruckstack,9,2023-03-27T04:52:52Z
45,Go,ipirc,16,1,Go,https://github.com/bitcynth/ipirc,bitcynth,0,2021-10-31T22:35:22Z
46,Go,docker-registry-proxy,16,3,Go,https://github.com/VJftw/docker-registry-proxy,VJftw,3,2020-10-18T23:46:55Z
47,Go,grpc-vs-rest,16,12,Go,https://github.com/Bimde/grpc-vs-rest,Bimde,0,2020-09-09T20:54:14Z
48,Go,monitoring-dashboard,16,8,Go,https://github.com/kubesphere/monitoring-dashboard,kubesphere,1,2023-03-07T02:18:36Z
49,Go,databus,16,0,Go,https://github.com/liangbc-space/databus,liangbc-space,1,2020-12-12T10:00:03Z
50,Go,loon,16,1,Go,https://github.com/andremedeiros/loon,andremedeiros,3,2023-08-30T14:02:07Z
1,Java,Android-SDK,16,18,Java,https://github.com/Beaconstac/Android-SDK,Beaconstac,5,2019-06-13T12:08:19Z
2,Java,juliafy,16,4,Java,https://github.com/snefru/juliafy,snefru,2,2023-08-20T17:30:28Z
3,Java,Android-ImageCropper,16,2,Java,https://github.com/crust87/Android-ImageCropper,crust87,1,2019-01-20T17:53:14Z
4,Java,FloatWindowDemo,16,5,Java,https://github.com/skyacer/FloatWindowDemo,skyacer,0,2017-09-04T13:03:17Z
5,Java,a2dp-connect2,16,11,Java,https://github.com/jroal/a2dp-connect2,jroal,3,2019-06-30T00:10:59Z
6,Java,jisql,16,8,Java,https://github.com/stdunbar/jisql,stdunbar,1,2020-12-11T17:52:46Z
7,Java,spring-boot-aws,16,17,Java,https://github.com/marcthomas2013/spring-boot-aws,marcthomas2013,0,2015-02-26T13:33:40Z
8,Java,TestNanoHTTPD,16,3,Java,https://github.com/tianshiaimili/TestNanoHTTPD,tianshiaimili,0,2015-03-09T04:56:09Z
9,Java,IdobataAndroid,16,2,Java,https://github.com/uPhyca/IdobataAndroid,uPhyca,1,2014-03-30T14:55:33Z
10,Java,spring-boot-with-activiti-drools-example,16,20,Java,https://github.com/yangboz/spring-boot-with-activiti-drools-example,yangboz,0,2015-09-09T01:52:38Z
11,Java,Ti.Geocoder,16,7,Java,https://github.com/benbahrenburg/Ti.Geocoder,benbahrenburg,0,2021-07-05T20:56:01Z
12,Java,jscrapy,16,6,Java,https://github.com/jwlyn/jscrapy,jwlyn,36,2018-11-22T07:57:57Z
13,Java,omniutils,16,7,Java,https://github.com/omnifaces/omniutils,omnifaces,0,2022-10-24T14:23:40Z
14,Java,experiments,16,14,Java,https://github.com/vivekmurugesan/experiments,vivekmurugesan,1,2022-09-01T22:54:02Z
15,Java,android-bluetooth-demo,16,18,Java,https://github.com/Pixplicity/android-bluetooth-demo,Pixplicity,1,2015-08-28T13:24:24Z
16,Java,Ex-Astris-Rebirth,16,8,Java,https://github.com/Ex-Astris-Rebirth/Ex-Astris-Rebirth,Ex-Astris-Rebirth,22,2017-01-08T16:17:43Z
17,Java,JavaMainRepo,16,59,Java,https://github.com/JavaSummer/JavaMainRepo,JavaSummer,3,2015-12-14T10:43:29Z
18,Java,rest,16,13,Java,https://github.com/cloud-native-java/rest,cloud-native-java,0,2018-01-31T01:16:24Z
19,Java,EEAnimator,16,2,Java,https://github.com/sikeeoh/EEAnimator,sikeeoh,0,2017-01-10T17:07:47Z
20,Java,HeatAndClimateLib,16,6,Java,https://github.com/defeatedcrow/HeatAndClimateLib,defeatedcrow,7,2022-08-18T11:18:23Z
21,Java,immutable-json,16,4,Java,https://github.com/hamnis/immutable-json,hamnis,6,2021-11-12T08:20:53Z
22,Java,PowerfulListViewAdapter,16,1,Java,https://github.com/LiqiNew/PowerfulListViewAdapter,LiqiNew,1,2017-02-03T06:51:15Z
23,Java,streaming_outliers,16,5,Java,https://github.com/cestella/streaming_outliers,cestella,1,2016-10-16T16:28:57Z
24,Java,Type-Fresh,16,4,Java,https://github.com/openback/Type-Fresh,openback,0,2011-10-20T00:03:51Z
25,Java,rison,16,7,Java,https://github.com/bazaarvoice/rison,bazaarvoice,2,2022-12-21T02:35:26Z
26,Java,treemachine,16,6,Java,https://github.com/OpenTreeOfLife/treemachine,OpenTreeOfLife,15,2016-10-23T14:55:40Z
27,Java,EasyCrafting,16,17,Java,https://github.com/LepkoQQ/EasyCrafting,LepkoQQ,22,2016-03-10T09:56:48Z
28,Java,JgWeb,16,26,Java,https://github.com/bupt1987/JgWeb,bupt1987,1,2016-07-01T07:27:49Z
29,Java,mdl4ui,16,3,Java,https://github.com/lesfurets/mdl4ui,lesfurets,0,2016-01-25T22:45:04Z
30,Java,object-inspector,16,10,Java,https://github.com/shrekwang/object-inspector,shrekwang,1,2013-03-01T06:34:07Z
31,Java,DevCPU,16,2,Java,https://github.com/HerobrinesArmy/DevCPU,HerobrinesArmy,19,2016-03-17T19:22:14Z
32,Java,home-automation,16,5,Java,https://github.com/laurencedawson/home-automation,laurencedawson,1,2013-06-12T11:34:56Z
33,Java,NoSPA-RDF-Data-Cube-Validator,16,2,Java,https://github.com/yyz1989/NoSPA-RDF-Data-Cube-Validator,yyz1989,0,2016-03-11T14:01:03Z
34,Java,HealthBar,16,22,Java,https://github.com/filoghost/HealthBar,filoghost,0,2018-12-14T12:51:25Z
35,Java,AppLocker,16,11,Java,https://github.com/pravincpawar11/AppLocker,pravincpawar11,1,2013-05-31T16:32:01Z
36,Java,Android-LinkedIn-Demo,16,20,Java,https://github.com/mukesh4u/Android-LinkedIn-Demo,mukesh4u,4,2015-06-11T12:53:29Z
37,Java,Notes,16,5,Java,https://github.com/lewisjdeane/Notes,lewisjdeane,0,2014-09-19T21:10:42Z
38,Java,java2uml,16,12,Java,https://github.com/java2uml/java2uml,java2uml,0,2015-10-07T19:17:02Z
39,Java,groovy-macro-methods,16,1,Java,https://github.com/bsideup/groovy-macro-methods,bsideup,0,2015-01-18T14:16:22Z
40,Java,double-array-trie,16,7,Java,https://github.com/KimShen/double-array-trie,KimShen,0,2015-08-13T18:03:48Z
41,Java,ostara,16,10,Java,https://github.com/eBay/ostara,eBay,1,2022-06-24T01:58:09Z
42,Java,PhoneGap-Calendar-Plugin,16,8,Java,https://github.com/dcheng/PhoneGap-Calendar-Plugin,dcheng,0,2011-11-02T15:10:22Z
43,Java,android-shell,16,14,Java,https://github.com/jjNford/android-shell,jjNford,0,2013-02-22T11:14:34Z
44,Java,bitronix-hp,16,2,Java,https://github.com/brettwooldridge/bitronix-hp,brettwooldridge,0,2013-08-13T14:00:01Z
45,Java,rojocam,16,10,Java,https://github.com/jasta/rojocam,jasta,0,2011-12-27T20:21:36Z
46,Java,Multi-Select-ListView,16,25,Java,https://github.com/dhaval0122/Multi-Select-ListView,dhaval0122,0,2013-02-20T10:38:44Z
47,Java,VividSwingAnimations,16,2,Java,https://github.com/anormal81/VividSwingAnimations,anormal81,0,2014-07-21T08:24:17Z
48,Java,android-tinyg,16,10,Java,https://github.com/mattstock/android-tinyg,mattstock,0,2014-01-20T19:54:09Z
49,Java,fLockscreen,16,14,Java,https://github.com/eliotstocker/fLockscreen,eliotstocker,0,2011-06-10T12:32:04Z
50,Java,faye.java,16,4,Java,https://github.com/berwyn/faye.java,berwyn,8,2013-07-11T05:21:45Z
1,JavaScript,serve-static,16,0,JavaScript,https://github.com/koa-modules/serve-static,koa-modules,2,2015-12-27T08:50:21Z
2,JavaScript,devcafe,16,1,JavaScript,https://github.com/miconblog/devcafe,miconblog,7,2017-01-02T01:25:30Z
3,JavaScript,react-treeview-recursive,16,10,JavaScript,https://github.com/jirivrany/react-treeview-recursive,jirivrany,0,2017-11-15T09:19:57Z
4,JavaScript,mori-ext,16,0,JavaScript,https://github.com/roobie/mori-ext,roobie,0,2016-07-12T17:46:38Z
5,JavaScript,from2-string,16,0,JavaScript,https://github.com/yoshuawuyts/from2-string,yoshuawuyts,0,2015-07-04T14:56:57Z
6,JavaScript,wga,16,1,JavaScript,https://github.com/Pana/wga,Pana,0,2015-04-30T09:44:26Z
7,JavaScript,mobile-asset-generator,16,8,JavaScript,https://github.com/murphyo/mobile-asset-generator,murphyo,1,2017-07-21T14:18:38Z
8,JavaScript,slightbox,16,4,JavaScript,https://github.com/barrytsmith/slightbox,barrytsmith,3,2018-03-17T22:35:41Z
9,JavaScript,was-tested,16,0,JavaScript,https://github.com/bahmutov/was-tested,bahmutov,4,2016-04-24T08:42:48Z
10,JavaScript,data-structures-and-algorithms-in-javascript,16,3,JavaScript,https://github.com/voronianski/data-structures-and-algorithms-in-javascript,voronianski,0,2015-02-13T11:24:16Z
11,JavaScript,ember-cli-deploy-rsync,16,11,JavaScript,https://github.com/arenoir/ember-cli-deploy-rsync,arenoir,2,2020-06-19T07:03:17Z
12,JavaScript,sample-node,16,3,JavaScript,https://github.com/clef/sample-node,clef,0,2016-09-07T00:47:50Z
13,JavaScript,vorm,16,0,JavaScript,https://github.com/dgieselaar/vorm,dgieselaar,0,2015-09-21T15:24:39Z
14,JavaScript,RevolutionPack,16,17,JavaScript,https://github.com/Haggle1996/RevolutionPack,Haggle1996,57,2018-03-05T20:28:08Z
15,JavaScript,fin,16,0,JavaScript,https://github.com/yoshuawuyts/fin,yoshuawuyts,2,2015-03-23T09:17:13Z
16,JavaScript,angular2-todo,16,11,JavaScript,https://github.com/htmlxprs/angular2-todo,htmlxprs,1,2015-03-21T19:55:16Z
17,JavaScript,docker-mock,16,8,JavaScript,https://github.com/Runnable/docker-mock,Runnable,1,2017-06-26T08:46:39Z
18,JavaScript,couchtalk-node,16,5,JavaScript,https://github.com/couchbaselabs/couchtalk-node,couchbaselabs,5,2020-03-02T22:06:23Z
19,JavaScript,inlining-node-require,16,1,JavaScript,https://github.com/azu/inlining-node-require,azu,1,2019-10-12T08:37:18Z
20,JavaScript,generator-newsapp,16,2,JavaScript,https://github.com/cirlabs/generator-newsapp,cirlabs,8,2015-06-03T17:24:43Z
21,JavaScript,restify-cache,16,7,JavaScript,https://github.com/gergelyke/restify-cache,gergelyke,4,2014-05-06T05:11:41Z
