rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit
10,CSharp,xamarin-react-native,16,2,C#,https://github.com/cluxton/xamarin-react-native,cluxton,0,2015-07-26T02:29:42Z
11,CSharp,Plugin-Framework,16,6,C#,https://github.com/rubendal/Plugin-Framework,rubendal,0,2015-09-23T03:38:21Z
12,CSharp,GeoidHeightsDotNet,16,7,C#,https://github.com/GeoidHeightsDotNet/GeoidHeightsDotNet,GeoidHeightsDotNet,0,2022-03-04T22:29:16Z
13,CSharp,InfinitespaceStudios.Pipeline,16,4,C#,https://github.com/infinitespace-studios/InfinitespaceStudios.Pipeline,infinitespace-studios,0,2023-02-22T19:16:16Z
14,CSharp,GiftTasteHelper,16,20,C#,https://github.com/tstaples/GiftTasteHelper,tstaples,4,2022-12-08T04:09:15Z
15,CSharp,System.AppDomain,16,5,C#,https://github.com/shmuelie/System.AppDomain,shmuelie,1,2021-05-03T14:51:46Z
16,CSharp,MigraDoc-samples-1.5,16,25,C#,https://github.com/empira/MigraDoc-samples-1.5,empira,0,2018-04-08T09:50:17Z
17,CSharp,DrivenMetrics,16,7,C#,https://github.com/garrensmith/DrivenMetrics,garrensmith,0,2011-03-01T20:07:48Z
18,CSharp,HtmlOptimizerMvc4,16,3,C#,https://github.com/SergiiGalai/HtmlOptimizerMvc4,SergiiGalai,2,2013-10-27T21:33:04Z
19,CSharp,CaliburnBindableAppBar,16,10,C#,https://github.com/kamranayub/CaliburnBindableAppBar,kamranayub,6,2015-01-18T13:13:17Z
20,CSharp,DapperRepository,16,3,C#,https://github.com/uzbekdev1/DapperRepository,uzbekdev1,0,2015-07-06T20:21:16Z
21,CSharp,ReJit,16,3,C#,https://github.com/damageboy/ReJit,damageboy,0,2015-05-08T09:48:21Z
22,CSharp,Ninject.Web.WebApi,16,47,C#,https://github.com/remogloor/Ninject.Web.WebApi,remogloor,12,2018-01-19T13:20:50Z
23,CSharp,spectre,16,3,C#,https://github.com/crystalbyte/spectre,crystalbyte,0,2012-12-11T01:21:14Z
24,CSharp,MOO,16,4,C#,https://github.com/dclucas/MOO,dclucas,6,2014-03-21T03:18:33Z
25,CSharp,ServiceStack.Benchmarks,16,9,C#,https://github.com/ServiceStackV3/ServiceStack.Benchmarks,ServiceStackV3,0,2022-06-22T15:35:23Z
26,CSharp,HOLO,16,7,C#,https://github.com/johnnybuggy/HOLO,johnnybuggy,10,2013-11-19T05:48:31Z
27,CSharp,steven-unity-hero-slots,16,7,C#,https://github.com/chenfanggm/steven-unity-hero-slots,chenfanggm,0,2017-12-10T18:24:00Z
28,CSharp,OAS,16,2,C#,https://github.com/wangchuncheng211/OAS,wangchuncheng211,1,2015-12-02T03:52:05Z
29,CSharp,MSBuildTargetsVsExtension,16,5,C#,https://github.com/samartzidis/MSBuildTargetsVsExtension,samartzidis,0,2022-06-13T17:15:45Z
30,CSharp,HoloTools,16,3,C#,https://github.com/jbienzms/HoloTools,jbienzms,0,2016-10-19T16:01:03Z
31,CSharp,onlyoffice-sharepoint,16,14,C#,https://github.com/ONLYOFFICE/onlyoffice-sharepoint,ONLYOFFICE,1,2023-12-27T08:59:50Z
32,CSharp,MinerWatchdog,16,6,C#,https://github.com/kaseat/MinerWatchdog,kaseat,6,2017-08-20T10:19:49Z
33,CSharp,patek,16,4,C#,https://github.com/foxbot/patek,foxbot,1,2019-05-19T17:03:59Z
34,CSharp,AzureMobileClient.Helpers,16,7,C#,https://github.com/dansiegel/AzureMobileClient.Helpers,dansiegel,1,2020-06-25T12:35:22Z
35,CSharp,to-the-depths,16,0,C#,https://github.com/saint11/to-the-depths,saint11,0,2017-12-05T13:40:09Z
36,CSharp,Electron-Unity-FFI-Playground,16,4,C#,https://github.com/codec-abc/Electron-Unity-FFI-Playground,codec-abc,0,2016-12-05T17:49:17Z
37,CSharp,QzoneAlbumDownloader,16,0,C#,https://github.com/yejinmo/QzoneAlbumDownloader,yejinmo,0,2020-04-15T08:09:13Z
38,CSharp,knapsack-system,16,5,C#,https://github.com/MrZhiFu/knapsack-system,MrZhiFu,0,2017-10-23T05:36:50Z
39,CSharp,AR-3D-Draw,16,0,C#,https://github.com/msk4862/AR-3D-Draw,msk4862,0,2019-09-15T07:24:04Z
40,CSharp,DSGraphEdit,16,7,C#,https://github.com/richinsley/DSGraphEdit,richinsley,1,2018-01-29T00:48:19Z
41,CSharp,Nethereum-Blazor-Wasm-test,16,2,C#,https://github.com/Nethereum/Nethereum-Blazor-Wasm-test,Nethereum,0,2018-06-01T15:38:43Z
42,CSharp,AskTheCode,16,2,C#,https://github.com/roberthusak/AskTheCode,roberthusak,0,2021-08-16T15:55:54Z
43,CSharp,OouiChat,16,1,C#,https://github.com/praeclarum/OouiChat,praeclarum,0,2018-04-19T04:03:50Z
44,CSharp,AspNetCore-IdentityServer4-Example,16,8,C#,https://github.com/brunobritodev/AspNetCore-IdentityServer4-Example,brunobritodev,0,2019-12-09T08:08:54Z
45,CSharp,QuickSwitch,16,0,C#,https://github.com/dnnkeeper/QuickSwitch,dnnkeeper,0,2018-07-31T12:49:00Z
46,CSharp,VRChat_LipSyncSelect,16,0,C#,https://github.com/Himakuma/VRChat_LipSyncSelect,Himakuma,0,2019-02-06T07:08:09Z
47,CSharp,unity-simple-tp-controller,16,3,C#,https://github.com/sollaholla/unity-simple-tp-controller,sollaholla,1,2019-08-31T12:57:33Z
48,CSharp,NamedPipes,16,9,C#,https://github.com/0x00-0x00/NamedPipes,0x00-0x00,0,2019-09-13T18:12:03Z
49,CSharp,HIT-Schedule-Master,16,2,C#,https://github.com/HCGStudio/HIT-Schedule-Master,HCGStudio,0,2020-01-21T06:06:43Z
50,CSharp,SqlServerDbaTool,16,6,C#,https://github.com/NaverCloudPlatform/SqlServerDbaTool,NaverCloudPlatform,0,2023-08-16T05:05:15Z
51,CSharp,SongPlayHistory,16,9,C#,https://github.com/swift-kim/SongPlayHistory,swift-kim,2,2021-05-29T10:02:30Z
52,CSharp,Firebase-Auth-with-Google-REST-API,16,11,C#,https://github.com/rotolonico/Firebase-Auth-with-Google-REST-API,rotolonico,2,2022-03-21T14:25:47Z
53,CSharp,asp_net_core_custom_authorize_attribute,16,8,C#,https://github.com/kaarthikin/asp_net_core_custom_authorize_attribute,kaarthikin,0,2020-01-24T10:59:13Z
54,CSharp,ecommerce,16,25,C#,https://github.com/rdiazconcha/ecommerce,rdiazconcha,0,2022-04-19T22:15:32Z
55,CSharp,JWTAuthNETCore3,16,8,C#,https://github.com/nishanc/JWTAuthNETCore3,nishanc,0,2021-03-28T16:27:01Z
56,CSharp,CEasyUO,16,15,C#,https://github.com/DarkLotus/CEasyUO,DarkLotus,1,2020-04-27T05:55:40Z
57,CSharp,KParser,16,1,C#,https://github.com/Colton1skees/KParser,Colton1skees,0,2021-02-04T17:27:15Z
58,CSharp,DevLogger,16,2,C#,https://github.com/TheWizardsCode/DevLogger,TheWizardsCode,4,2022-03-21T04:07:00Z
59,CSharp,dotnetweb,16,25,C#,https://github.com/martinwoodward/dotnetweb,martinwoodward,1,2022-06-28T19:18:09Z
60,CSharp,TweetFromUnityWebGL,16,5,C#,https://github.com/gigacee/TweetFromUnityWebGL,gigacee,0,2023-02-23T08:21:17Z
61,CSharp,dnSpy.Loader,16,4,C#,https://github.com/XenocodeRCE/dnSpy.Loader,XenocodeRCE,0,2020-04-26T02:00:32Z
62,CSharp,irsdkSharp,16,11,C#,https://github.com/SlevinthHeaven/irsdkSharp,SlevinthHeaven,6,2023-12-16T19:31:11Z
63,CSharp,kvit,16,3,C#,https://github.com/sadedil/kvit,sadedil,5,2023-02-27T16:07:08Z
64,CSharp,ReCapProject,16,0,C#,https://github.com/mervbayrak/ReCapProject,mervbayrak,0,2021-03-24T17:57:34Z
65,CSharp,godot-mono-custom-resource-register,16,0,C#,https://github.com/wmigor/godot-mono-custom-resource-register,wmigor,0,2021-11-21T08:08:03Z
66,CSharp,AdditionalAccessoryControls,16,3,C#,https://github.com/OrangeSpork/AdditionalAccessoryControls,OrangeSpork,2,2022-02-03T20:48:39Z
67,CSharp,xf-to-maui,16,3,C#,https://github.com/Redth/xf-to-maui,Redth,0,2021-02-24T02:18:50Z
68,CSharp,AutoXduNCovReport,16,16,C#,https://github.com/Robotxm/AutoXduNCovReport,Robotxm,0,2022-07-09T13:10:16Z
69,CSharp,NETConf2020,16,6,C#,https://github.com/jjuback/NETConf2020,jjuback,0,2020-11-12T13:46:38Z
70,CSharp,GrinPlusPlusMobile,16,6,C#,https://github.com/GrinPlusPlus/GrinPlusPlusMobile,GrinPlusPlus,5,2022-08-18T15:36:30Z
71,CSharp,LargeFileSearch,16,10,C#,https://github.com/bbhxwl/LargeFileSearch,bbhxwl,0,2020-11-24T20:25:38Z
72,CSharp,YFonts.SHX,16,5,C#,https://github.com/yzylovepmn/YFonts.SHX,yzylovepmn,2,2021-01-26T09:21:31Z
73,CSharp,OcuFix,16,5,C#,https://github.com/SamuelTulach/OcuFix,SamuelTulach,0,2022-09-18T14:00:13Z
74,CSharp,Dominoes,16,8,C#,https://github.com/tianyume/Dominoes,tianyume,0,2017-04-25T05:51:46Z
75,CSharp,path,16,2,C#,https://github.com/ssg/path,ssg,0,2023-08-10T15:27:46Z
76,CSharp,proyecto-ajedrez-con-interfaz,16,0,C#,https://github.com/MichaelPico/proyecto-ajedrez-con-interfaz,MichaelPico,0,2023-02-10T10:35:53Z
77,CSharp,NuSocial,16,5,C#,https://github.com/kfrancis/NuSocial,kfrancis,3,2023-06-07T05:01:10Z
78,CSharp,KinectJointVisualizer,16,5,C#,https://github.com/IntStarFoo/KinectJointVisualizer,IntStarFoo,1,2014-10-07T15:30:23Z
79,CSharp,Twilight,16,0,C#,https://github.com/verifiedcoder/Twilight,verifiedcoder,0,2023-11-15T09:08:45Z
80,CSharp,UnitySPHFluid,16,3,C#,https://github.com/vanish87/UnitySPHFluid,vanish87,4,2022-02-15T10:44:08Z
81,CSharp,LBON,16,8,C#,https://github.com/CacoCode-zz/LBON,CacoCode-zz,0,2021-07-07T01:58:37Z
82,CSharp,Avalanche,16,17,C#,https://github.com/SparkDevNetwork/Avalanche,SparkDevNetwork,2,2019-02-23T06:56:28Z
83,CSharp,tesla-dash-and-sentry,16,2,C#,https://github.com/grankko/tesla-dash-and-sentry,grankko,3,2022-08-16T20:50:23Z
84,CSharp,Orchard-Core-SaaS-Sample,16,2,C#,https://github.com/Lombiq/Orchard-Core-SaaS-Sample,Lombiq,0,2018-09-28T22:13:01Z
85,CSharp,mongodm,16,3,C#,https://github.com/Etherna/mongodm,Etherna,0,2023-10-31T10:29:35Z
86,CSharp,hqnx,16,0,C#,https://github.com/pdjonov/hqnx,pdjonov,0,2009-03-28T06:54:05Z
87,CSharp,RTS_selection,16,17,C#,https://github.com/pickles976/RTS_selection,pickles976,0,2022-09-02T21:47:56Z
88,CSharp,Unity_SubtitleTimeline,16,3,C#,https://github.com/murasaqi/Unity_SubtitleTimeline,murasaqi,0,2021-06-28T12:54:36Z
89,CSharp,ASPNETCore7-MinimalAPIs-Swagger-Versioning_ContagemAcessos,16,1,C#,https://github.com/renatogroffe/ASPNETCore7-MinimalAPIs-Swagger-Versioning_ContagemAcessos,renatogroffe,0,2023-08-15T00:00:13Z
90,CSharp,MonoGameHtml,16,1,C#,https://github.com/TobySalusky/MonoGameHtml,TobySalusky,0,2022-11-23T06:18:53Z
91,CSharp,net-study,16,105,C#,https://github.com/hisubbotin/net-study,hisubbotin,0,2021-05-28T07:10:32Z
92,CSharp,NotLiteCode,16,3,C#,https://github.com/ImVexed/NotLiteCode,ImVexed,0,2019-02-01T01:01:29Z
93,CSharp,EloBuddy.SDK,16,17,C#,https://github.com/Hellsing/EloBuddy.SDK,Hellsing,1,2017-01-19T18:05:03Z
94,CSharp,Gurux.Serial,16,16,C#,https://github.com/Gurux/Gurux.Serial,Gurux,0,2024-01-04T13:09:05Z
95,CSharp,model-generator-net,16,21,C#,https://github.com/kontent-ai/model-generator-net,kontent-ai,7,2023-12-12T13:24:46Z
96,CSharp,Goodies,16,3,C#,https://github.com/busterwood/Goodies,busterwood,4,2018-07-04T13:25:50Z
97,CSharp,Akka.Net-Streams-reactive-tweets,16,5,C#,https://github.com/marcpiechura/Akka.Net-Streams-reactive-tweets,marcpiechura,0,2016-06-17T12:57:18Z
98,CSharp,DOTSEventsStressTest,16,5,C#,https://github.com/PhilSA/DOTSEventsStressTest,PhilSA,0,2024-01-09T13:23:43Z
99,CSharp,LZXAuto,16,6,C#,https://github.com/chrisborecki/LZXAuto,chrisborecki,2,2022-11-08T21:59:07Z
100,CSharp,testhub,16,0,C#,https://github.com/testhub-io/testhub,testhub-io,7,2023-10-24T20:15:29Z
1,CPP,dns_hijack_server,16,21,C++,https://github.com/lcatro/dns_hijack_server,lcatro,0,2015-06-25T11:20:49Z
2,CPP,CoAP,16,7,C++,https://github.com/hirotakaster/CoAP,hirotakaster,1,2023-03-05T08:22:03Z
3,CPP,Lua-Script-Engine,16,8,C++,https://github.com/HazeProductions/Lua-Script-Engine,HazeProductions,0,2015-07-08T22:31:21Z
4,CPP,bdecode,16,4,C++,https://github.com/arvidn/bdecode,arvidn,0,2019-03-05T08:17:51Z
5,CPP,Argon,16,0,C++,https://github.com/khovratovich/Argon,khovratovich,1,2015-02-01T00:08:17Z
6,CPP,ruby-leveldb-native,16,3,C++,https://github.com/vjoel/ruby-leveldb-native,vjoel,1,2016-01-14T01:49:59Z
7,CPP,hostblock,16,5,C++,https://github.com/tower9/hostblock,tower9,0,2022-05-14T19:40:57Z
8,CPP,SpeedReader,16,4,C++,https://github.com/vanniktech/SpeedReader,vanniktech,0,2018-06-27T15:32:50Z
9,CPP,Quine-McCluskey-algorithm,16,10,C++,https://github.com/AkshayRaman/Quine-McCluskey-algorithm,AkshayRaman,0,2018-12-26T15:51:03Z
10,CPP,esj,16,39,C++,https://github.com/g40/esj,g40,4,2016-01-19T14:58:08Z
11,CPP,hdf5-cmake-example,16,0,C++,https://github.com/bast/hdf5-cmake-example,bast,1,2015-08-27T10:19:38Z
12,CPP,lifeograph-windows,16,4,C++,https://github.com/blhps/lifeograph-windows,blhps,1,2019-09-08T11:59:39Z
13,CPP,Automatic-Modulation-Classification,16,11,C++,https://github.com/jcqvisser/Automatic-Modulation-Classification,jcqvisser,1,2020-03-27T07:41:48Z
14,CPP,snowman-lang,16,0,C++,https://github.com/tckmn/snowman-lang,tckmn,0,2016-12-21T17:46:41Z
15,CPP,Stand-Bye,16,3,C++,https://github.com/SelectCode/Stand-Bye,SelectCode,3,2020-06-04T07:53:43Z
16,CPP,FRAG.EXE,16,4,C++,https://github.com/flipcoder/FRAG.EXE,flipcoder,0,2018-08-26T23:20:30Z
17,CPP,weak-value-map,16,3,C++,https://github.com/amapili/weak-value-map,amapili,1,2022-12-11T00:07:00Z
18,CPP,win-version-info,16,5,C++,https://github.com/vweevers/win-version-info,vweevers,1,2024-01-01T01:57:34Z
19,CPP,RayTracer,16,1,C++,https://github.com/KevinStigma/RayTracer,KevinStigma,1,2017-05-27T07:59:55Z
20,CPP,MCU,16,3,C++,https://github.com/wincentbalin/MCU,wincentbalin,0,2022-04-10T22:47:52Z
21,CPP,ofxMSACore,16,16,C++,https://github.com/memo/ofxMSACore,memo,1,2019-02-01T01:55:39Z
22,CPP,microbridge-arduino,16,8,C++,https://github.com/agoransson/microbridge-arduino,agoransson,3,2014-01-16T16:07:51Z
23,CPP,aslam_incremental_calibration,16,10,C++,https://github.com/ethz-asl/aslam_incremental_calibration,ethz-asl,6,2019-02-14T19:41:21Z
24,CPP,DiffPDF-app,16,5,C++,https://github.com/zeliboba/DiffPDF-app,zeliboba,0,2012-11-23T12:59:20Z
25,CPP,pxr,16,0,C++,https://github.com/chino/pxr,chino,4,2013-01-12T22:31:15Z
26,CPP,bamcp,16,4,C++,https://github.com/acguez/bamcp,acguez,0,2013-03-05T11:23:04Z
27,CPP,gcode-multi-shell-extrude,16,1,C++,https://github.com/hzeller/gcode-multi-shell-extrude,hzeller,0,2023-05-21T02:56:52Z
28,CPP,RectanglePacker,16,1,C++,https://github.com/isBatak/RectanglePacker,isBatak,0,2014-08-05T11:30:44Z
29,CPP,cl-libsvm,16,1,C++,https://github.com/melisgl/cl-libsvm,melisgl,0,2021-10-10T23:12:28Z
30,CPP,Maxent,16,14,C++,https://github.com/CQMP/Maxent,CQMP,8,2019-09-27T21:00:43Z
31,CPP,onedrive-linux-client,16,2,C++,https://github.com/01000101/onedrive-linux-client,01000101,0,2014-08-30T00:20:46Z
32,CPP,ESP8266-MQTT,16,1,C++,https://github.com/soynerdito/ESP8266-MQTT,soynerdito,1,2014-11-24T01:22:49Z
33,CPP,kuplayer,16,1,C++,https://github.com/zrmei/kuplayer,zrmei,0,2018-08-16T05:37:53Z
34,CPP,devmem3,16,2,C++,https://github.com/kylemanna/devmem3,kylemanna,0,2012-05-17T23:03:57Z
35,CPP,smart_cmd,16,1,C++,https://github.com/jhasse/smart_cmd,jhasse,2,2019-06-12T07:20:02Z
36,CPP,Jarvis,16,4,C++,https://github.com/P-Space/Jarvis,P-Space,0,2014-08-18T12:27:51Z
37,CPP,Ahk2Exe_L,16,9,C++,https://github.com/Lexikos/Ahk2Exe_L,Lexikos,0,2011-07-31T01:11:43Z
38,CPP,iffdigest,16,4,C++,https://github.com/andrewcb/iffdigest,andrewcb,0,2020-11-12T01:13:12Z
39,CPP,bsuite,16,3,C++,https://github.com/Byron/bsuite,Byron,0,2015-10-08T04:02:50Z
40,CPP,pRNG,16,5,C++,https://github.com/leomil72/pRNG,leomil72,1,2018-07-21T07:48:01Z
41,CPP,EmpiricalErrorAnalysis,16,7,C++,https://github.com/sinbag/EmpiricalErrorAnalysis,sinbag,0,2019-03-15T12:57:39Z
42,CPP,Dave,16,9,C++,https://github.com/AkhilRaja/Dave,AkhilRaja,0,2020-04-13T20:50:49Z
43,CPP,RBD_SerialManager,16,6,C++,https://github.com/alextaujenis/RBD_SerialManager,alextaujenis,0,2020-06-08T20:00:37Z
44,CPP,Data-Structures-and-Algorithm,16,22,C++,https://github.com/arpanpathak/Data-Structures-and-Algorithm,arpanpathak,0,2022-01-27T16:34:23Z
45,CPP,ESP8266_PIR,16,2,C++,https://github.com/rgrokett/ESP8266_PIR,rgrokett,1,2020-12-30T17:54:58Z
46,CPP,acpp,16,2,C++,https://github.com/stevejims/acpp,stevejims,0,2017-04-26T15:58:49Z
47,CPP,Unreal-Engine-diamond-square-algorithm,16,3,C++,https://github.com/VadimDev/Unreal-Engine-diamond-square-algorithm,VadimDev,0,2017-08-02T11:49:01Z
48,CPP,depthcam_hector_slam,16,9,C++,https://github.com/jimcha21/depthcam_hector_slam,jimcha21,2,2019-04-04T09:13:37Z
49,CPP,ChineseInput,16,17,C++,https://github.com/xiaoyanLG/ChineseInput,xiaoyanLG,0,2020-01-20T07:40:03Z
50,CPP,ptgrey_reader,16,7,C++,https://github.com/gaowenliang/ptgrey_reader,gaowenliang,0,2018-08-25T17:30:19Z
51,CPP,OpenCAD,16,11,C++,https://github.com/hananiahhsu/OpenCAD,hananiahhsu,0,2023-08-07T13:57:10Z
52,CPP,QtReleaseExamples,16,12,C++,https://github.com/zhengtianzuo/QtReleaseExamples,zhengtianzuo,0,2021-02-07T06:14:29Z
53,CPP,Simple-Serial-Terminal,16,8,C++,https://github.com/Mike308/Simple-Serial-Terminal,Mike308,0,2017-10-01T09:59:50Z
54,CPP,qpmx,16,2,C++,https://github.com/Skycoder42/qpmx,Skycoder42,0,2019-01-22T22:02:19Z
55,CPP,smilla-enlarger,16,6,C++,https://github.com/lupoDharkael/smilla-enlarger,lupoDharkael,2,2023-04-18T13:36:51Z
56,CPP,esp32internetRadio,16,6,C++,https://github.com/vpcola/esp32internetRadio,vpcola,0,2018-03-19T09:59:10Z
57,CPP,StandingDeskControl,16,1,C++,https://github.com/skalldri/StandingDeskControl,skalldri,0,2019-10-24T23:30:30Z
58,CPP,caffe_fast_rcnn,16,9,C++,https://github.com/owphoo/caffe_fast_rcnn,owphoo,3,2017-03-20T02:21:17Z
59,CPP,SoundSeek,16,1,C++,https://github.com/interactiveaudiolab/SoundSeek,interactiveaudiolab,1,2018-04-10T16:12:30Z
60,CPP,ESP8266SMTP,16,13,C++,https://github.com/CosmicBoris/ESP8266SMTP,CosmicBoris,2,2021-05-26T09:07:10Z
61,CPP,SVM-for-lane-change-prediction,16,7,C++,https://github.com/Christian-lyc/SVM-for-lane-change-prediction,Christian-lyc,2,2018-10-16T03:48:04Z
62,CPP,osuSkills,16,5,C++,https://github.com/Kert/osuSkills,Kert,3,2022-10-24T08:46:39Z
63,CPP,Unsupervised-Confidence-Measures,16,5,C++,https://github.com/fabiotosi92/Unsupervised-Confidence-Measures,fabiotosi92,2,2019-06-05T13:39:53Z
64,CPP,White-Noise-CanSat2018,16,0,C++,https://github.com/mstou/White-Noise-CanSat2018,mstou,0,2018-10-07T16:21:37Z
65,CPP,libsnark-tutorial_forge_proof,16,0,C++,https://github.com/QED-it/libsnark-tutorial_forge_proof,QED-it,2,2018-07-14T21:17:13Z
66,CPP,SOP_QuadriflowBeh,16,1,C++,https://github.com/bhenriksson031/SOP_QuadriflowBeh,bhenriksson031,1,2018-10-17T19:26:27Z
67,CPP,DwarfExplorer,16,4,C++,https://github.com/ragundo/DwarfExplorer,ragundo,0,2020-05-02T21:19:17Z
68,CPP,TensorRT-SSD,16,3,C++,https://github.com/yijiaoliuBupt/TensorRT-SSD,yijiaoliuBupt,0,2018-09-18T02:44:39Z
69,CPP,kitchen-timer,16,1,C++,https://github.com/hggh/kitchen-timer,hggh,0,2023-04-03T18:31:45Z
70,CPP,infoNES,16,11,C++,https://github.com/yongzhena/infoNES,yongzhena,0,2019-09-26T11:38:29Z
71,CPP,zeek-exporter,16,5,C++,https://github.com/esnet/zeek-exporter,esnet,2,2023-10-10T16:05:11Z
72,CPP,doc_shadow_removal,16,4,C++,https://github.com/BookPlus2020/doc_shadow_removal,BookPlus2020,4,2019-09-04T02:13:38Z
73,CPP,arff,16,6,C++,https://github.com/dpa1mer/arff,dpa1mer,0,2020-07-30T20:06:47Z
74,CPP,vb_UGens,16,2,C++,https://github.com/v7b1/vb_UGens,v7b1,1,2021-08-12T15:05:24Z
75,CPP,carpentry-geom-lib,16,2,C++,https://github.com/helm-compiler/carpentry-geom-lib,helm-compiler,0,2021-10-01T18:20:29Z
76,CPP,beardisasm,16,7,C++,https://github.com/hasherezade/beardisasm,hasherezade,0,2023-02-19T01:14:17Z
77,CPP,rio_network,16,0,C++,https://github.com/kyuseong/rio_network,kyuseong,0,2019-10-02T00:27:29Z
78,CPP,readxlsb,16,2,C++,https://github.com/velofrog/readxlsb,velofrog,2,2023-04-01T14:40:16Z
79,CPP,Bluecoins-ImportTool,16,3,C++,https://github.com/kwongtn/Bluecoins-ImportTool,kwongtn,0,2024-02-29T20:16:38Z
80,CPP,GlassPlotter,16,4,C++,https://github.com/heterophyllus/GlassPlotter,heterophyllus,0,2023-07-09T02:29:22Z
81,CPP,cobra,16,6,C++,https://github.com/acco93/cobra,acco93,0,2021-08-13T13:28:21Z
82,CPP,VCVRackLunettaModula,16,2,C++,https://github.com/countmodula/VCVRackLunettaModula,countmodula,0,2023-01-02T07:36:55Z
83,CPP,masters,16,0,C++,https://github.com/eimearc/masters,eimearc,0,2023-02-16T17:25:30Z
84,CPP,Mayday,16,1,C++,https://github.com/strangergwenn/Mayday,strangergwenn,0,2022-01-02T23:17:17Z
85,CPP,Autolykos2_AMD_Miner,16,16,C++,https://github.com/mhssamadani/Autolykos2_AMD_Miner,mhssamadani,7,2021-11-11T19:59:29Z
86,CPP,exile-olc6502-HD,16,1,C++,https://github.com/tgd2/exile-olc6502-HD,tgd2,0,2023-03-17T16:55:35Z
87,CPP,mxtasking,16,4,C++,https://github.com/jmuehlig/mxtasking,jmuehlig,1,2021-12-03T14:45:11Z
88,CPP,aprilslam,16,3,C++,https://github.com/ShaotengWu/aprilslam,ShaotengWu,0,2021-08-10T03:49:22Z
89,CPP,viz3d,16,0,C++,https://github.com/pierdell/viz3d,pierdell,1,2022-07-29T09:58:24Z
90,CPP,srs-webrtc265,16,7,C++,https://github.com/metartc/srs-webrtc265,metartc,2,2021-12-12T00:15:40Z
91,CPP,WinInc,16,5,C++,https://github.com/Baron-von-Riedesel/WinInc,Baron-von-Riedesel,0,2022-05-26T05:09:26Z
92,CPP,MVVM-Structure,16,0,C++,https://github.com/sthakrishnakumar/MVVM-Structure,sthakrishnakumar,0,2022-06-07T08:46:52Z
93,CPP,OS-RISCV,16,4,C++,https://github.com/Jeremy2001-chen/OS-RISCV,Jeremy2001-chen,0,2022-08-20T20:48:12Z
94,CPP,GlobalFoliageActor_UDS,16,0,C++,https://github.com/delebash/GlobalFoliageActor_UDS,delebash,0,2023-02-22T21:18:28Z
95,CPP,BitTorrent-Client,16,0,C++,https://github.com/Shangda-Zhao/BitTorrent-Client,Shangda-Zhao,0,2023-02-13T15:53:27Z
96,CPP,adaptive_test,16,8,C++,https://github.com/bamlab/adaptive_test,bamlab,4,2024-02-08T17:30:16Z
97,CPP,Camellia,16,9,C++,https://github.com/CamelliaDPG/Camellia,CamelliaDPG,0,2016-08-31T20:09:34Z
98,CPP,fastcluster,16,7,C++,https://github.com/philbinj/fastcluster,philbinj,1,2010-02-16T10:41:37Z
99,CPP,M5StackBLE,16,0,C++,https://github.com/donma/M5StackBLE,donma,0,2018-05-08T12:41:03Z
100,CPP,Evi-Lang,16,1,C++,https://github.com/SjVer/Evi-Lang,SjVer,0,2022-06-17T08:21:25Z
1,CoffeeScript,localgram,16,3,CoffeeScript,https://github.com/Ahrengot/localgram,Ahrengot,1,2017-07-04T15:31:28Z
2,CoffeeScript,language-vhdl,16,15,CoffeeScript,https://github.com/Razer6/language-vhdl,Razer6,9,2017-09-07T12:23:27Z
3,CoffeeScript,node-is-arrayish,16,11,CoffeeScript,https://github.com/Qix-/node-is-arrayish,Qix-,0,2021-08-19T13:17:08Z
4,CoffeeScript,hubot-wit-ai,16,3,CoffeeScript,https://github.com/tianweiliu/hubot-wit-ai,tianweiliu,1,2016-05-31T17:18:05Z
5,CoffeeScript,RemindersWidget,16,2,CoffeeScript,https://github.com/davidlday/RemindersWidget,davidlday,5,2023-01-24T11:48:35Z
6,CoffeeScript,qolor,16,3,CoffeeScript,https://github.com/DavidLGoldberg/qolor,DavidLGoldberg,14,2022-02-04T14:00:34Z
7,CoffeeScript,klarna-checkout,16,6,CoffeeScript,https://github.com/monkybrain/klarna-checkout,monkybrain,2,2016-10-15T05:54:16Z
8,CoffeeScript,hoay,16,3,CoffeeScript,https://github.com/sectore/hoay,sectore,0,2016-10-19T06:37:35Z
9,CoffeeScript,ceri-side-nav,16,0,CoffeeScript,https://github.com/ceri-comps/ceri-side-nav,ceri-comps,0,2017-09-07T16:23:22Z
10,CoffeeScript,node-upload-progress,16,4,CoffeeScript,https://github.com/phstc/node-upload-progress,phstc,0,2023-12-28T17:22:03Z
11,CoffeeScript,ARCHIVED-mongoose-repl,16,0,CoffeeScript,https://github.com/Clever/ARCHIVED-mongoose-repl,Clever,3,2022-06-24T01:53:17Z
12,CoffeeScript,hubot-yo,16,1,CoffeeScript,https://github.com/sakatam/hubot-yo,sakatam,0,2014-07-15T07:51:38Z
13,CoffeeScript,programming-life-2013,16,8,CoffeeScript,https://github.com/programming-life/programming-life-2013,programming-life,2,2013-11-03T00:01:15Z
14,CoffeeScript,hubot-jenkins-slack,16,7,CoffeeScript,https://github.com/inkel/hubot-jenkins-slack,inkel,2,2016-01-23T00:26:16Z
15,CoffeeScript,timelinejs,16,0,CoffeeScript,https://github.com/russellmcc/timelinejs,russellmcc,0,2013-06-21T15:58:45Z
